path,size_bytes,sha256
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.02.21.csv,600,773f259d178e61b53e92ee454894bba380f21907eb30046933c98e0fccf2271c
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.02.22.csv,600,99512c816d5c224826545795921efce875eaff365f32d8ab36fb603d6b020241
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.02.23.csv,592,45900ad481ae92c6f92ce61998723794fe4c335a2f5b823f3aebb757e74b5497
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.02.24.csv,592,fa8571814cc24a9269e52aa13b2f6b19dd480fa1df029327dfec4f2b4a416c71
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.02.25.csv,592,eab942dc3269684d81c8718358d78561e20dcea66dc1c674453d7c628320869a
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.02.26.csv,596,0ae8cff5b30fe8047254013b0efb34b19cc5a136714309c654cb136989190a33
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.02.27.csv,596,a7d94bb3b34245a16e97a5fd3aef6b26c3fb1dc866fd63f74634e9619b32e45e
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.02.28.csv,600,211d74bed89394683d2022e9ea0f71f876b613826b7ea422eb68360ffd6d03ab
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.03.01.csv,600,b24268e191fdd34c2e859113481f8028cf47495b81a2233a8b4025a13eebd768
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.03.02.csv,592,74fce63f228d9c78dbe2a422eff38e980154b3e2123ef70aa33b44076619c5c8
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.03.03.csv,594,df5c489bc0751c6513d541746b8d7eeb45ae052403d3034d2172181f22a2777a
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.03.04.csv,595,b51cfc3b6848eb29e530285ecf22117424da41ac14a87a8fa40ef951e03939d3
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.03.05.csv,596,b6c5708c5f698a1e2854a5a659c3ddbd3ef975f858e050455236ffdbb632d604
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.03.06.csv,600,e7e0cb29577c21014320f8529aefeec58ecf5a7b905102a321ecdfeb27b4012c
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.03.07.csv,600,35fbcb2b184229b54bba7742edef86249687c432795ebce1a0c6738f14058d75
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.03.08.csv,600,327cd290f89b0b07d61e4d81dda8e46e7a2edd5bd47cda0ea1566c41f5f74b91
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.03.09.csv,593,adc685c4a5e5ab34661a8beda2e38f53956a409b80b877710959c51f349e6086
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.03.10.csv,593,e8594949d0191a07ed2cc40b794fb3b1b09f7cb52274b6bb69821df42296bb18
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.03.11.csv,595,fc415e56ea20b9e7d04a3515958371cfb5a8912f16c4e6bd28e23ee043565b81
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.03.12.csv,596,681be443ae7c798a7092fe8363aeaaf98a6f976c905abcb1c39fd88c0acb5511
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.03.13.csv,598,1dee6275b3f24f2677935768212a3f5909b0a89110952e81364b92d8fb0b6ffa
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.03.14.csv,600,b14c9d36fb8b3eabfaf4ce65da2e3ecb82d0beec7dee5264af294c72ba405772
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.03.15.csv,600,fff56f9d6c5bfe2330ef14a5637424bcc8745b4f00c46e880e705f1b611411e6
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.03.16.csv,592,d0474721004b7ec2ceace4bf7902bd58801a2db9d340b8c06c67e55deb9e0405
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.03.17.csv,592,4d8be4d7f20bb5889b47ecb14a3b08393d846b3cc23bd52f165e5e10b8522a30
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.03.18.csv,594,144c83f369ad6ec4feeb937c2366d6924246ca8c2190a0c9d8e85ee8108a24b2
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.03.19.csv,595,963115545655948a6d9945c53e6b1c7aae648c58483394d8d9077827b9ffa6fd
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.03.20.csv,599,f497fb37fde18d0ad7d19c3d89091db38b84f568252d359bfcd449afa435b86f
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.03.21.csv,600,c373a3dfe1aaf91b72e8a3d9db9e2f46bc41b8236430a29cd25980e9518631a4
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.03.22.csv,600,9f5073735118f4f1a39e17676132cf1b950b5a9ab2da021dde4f1eaf0c88034e
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.03.23.csv,593,fba1a84e1499f50bdc4123737aa2bcddf582a6230ee39983a56909a0ad69f29c
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.03.24.csv,593,f90d701549ac2a22c39e8ed11227cec73d6b21879d6fdc53eff98e2f0b0cafe0
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.03.25.csv,594,85b98d961c42e9549419a503896592dd03ee53ed83a49883f26c19f5f4eaa921
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.03.26.csv,595,2372efd608603e94036a2b8460a72fc8bf1a4e25de48703f06f1d7f9206f6917
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.03.27.csv,598,65159cc03302d332071c22a75994bb39c2ee377f68ab431e8fdd375e54756091
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.03.28.csv,600,e847c200c5515f55cf90388678ed3d8e56f09a4d550cb233618f419ed04c1687
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.03.29.csv,600,a3bef5acade8d0f114ec7233ddd202cc798a960ea08fc9f486fd510763c6fc6c
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.03.30.csv,593,5b88404db3896535bd8a05f21f81eb8c98363e6fb34a1f94e6fc3b98c8b832fc
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.03.31.csv,593,fb7260189b47f52947d6db4c26db0e9b0920d96b05cac7e563ccc6fef7444c27
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.04.01.csv,595,189c91e7de4257bb4f06d1abe19be59d6923c51a5da04665c9df0c03572e38ab
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.04.02.csv,597,657f7f8773670b226ae5ae8a88f4bfbe1ef81521fada2445b5d3daed4261fcc6
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.04.03.csv,597,0fb5aa6927472c91ef744e1f37cd1d923a30bd2e0a147e41f621c06ad9d7b4d8
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.04.04.csv,600,407de2b2ab1ca50c36240429894c2c1557a5210d5ce72ed3a903cf5b7694c27d
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.04.05.csv,600,c49d5af87d2450500262b5fd97c6a22026ab42f6c785c590ab1a1a251c8fb8d1
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.04.06.csv,592,9cdce4a33ba9c8557e774b9d99f034d6338fa1256ea5c03fc95dc936c83d304f
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.04.07.csv,595,891f05ac91b5ea54598aa2c178dacdb16f6ccd4dc865f18a57cdbdd9ef7af60d
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.04.08.csv,594,7cf0d1edc861a62090b3cf395b98e9a8fdc0ff57838bb690fcd690868ef8720b
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.04.09.csv,596,d8e6e90f49b1a44aa40b29c7e187f7fa4888f2e4724aad3e535f4a53222cb9e1
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.04.10.csv,598,7e142fa70acd2b282949fa4ac2ffefaff44e8e3d088df5cff86f0d98e2da5cd3
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.04.11.csv,600,9bc53a9585f8d4d5c323538c40606b1403458dbcbb7d124f8ce5edef3a0b2fc8
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.04.12.csv,600,f660d971f78cf7c34a1961b94abbd6b9e28cdb07afb57ca7b2358d31a533bba7
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.04.13.csv,592,009de1dad49a25786c59b80c1926c087ad2018c5861a265096600208d298e26e
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.04.14.csv,592,861577776384b4839fcce5113fdb2021343242ee8e8e478ed565cb3680e78056
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.04.15.csv,593,66edb1887201dbd98b5813aac8898e7e75479d7bab965ff24bc98988c4c29556
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.04.16.csv,596,d6a52f01f1d64451aafd5aa31f236e3bada689b9f632b5d8b0f77e59487ef1f0
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.04.17.csv,597,c8db088e9168ca7576283eb30c5465c1af7c28c4f62374ab25d835c9421db295
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.04.18.csv,600,40f7530b0c277fe5642c2acfe4e63f7e2469d784aaa554e9fb78bf4ffdd495ee
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.04.19.csv,600,e734a58872a36717e5b03eabfb543c936ce2e0a130bbee3ab77d3506653401ad
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.04.20.csv,593,4fd5c1a126bc93daa11d3ccbbdb15828cb2f3b13d4090d1d2c8da022f1abd049
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.04.21.csv,594,10b2a2bab29cd167c06d6f527c08530245124ef7a7cbd28e113851fbcc4102cb
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.04.22.csv,595,1ad5a160765d2cf5e26378e536f35cab17176285171d479ca3a5e90878e5151c
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.04.23.csv,596,4f3b342cba52de9a5c4a591fb1c0095f6cc8713fa5e9049387ff08a2d41dda0f
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.04.24.csv,599,93394fe04b05a05f5d21cf1c741f086c4f403d053786707efde70e38818449fa
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.04.25.csv,600,047c198c005e53d9f2fc66f37f7c11aa4ca86892090aa6ecbd545bbb291d34af
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.04.26.csv,600,bb61d8667d65e1be7a8871dc8aa8d45421c7bae71c7e0b2a4f2f97e1ec1a4683
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.04.27.csv,592,1a5a0aa6725ee21a97fbf3d826509147e968d3f57e1fe26550f90f6aa36a6bad
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.04.28.csv,593,dd9b46901e926fc8a589aae2a6a08aba5d0deff9980b7adaedd46da660516259
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.04.29.csv,594,e2da057f060dbb42077c985cb2a3d58f33c48afb0680bd3d499388a1ece0e272
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.04.30.csv,597,253fa4059b5c9d02b34fe7570aac967fd8498b500a28d3e7d5c19c9e7a6fcd59
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.05.01.csv,599,b96b07568a0dfb9a915b6c5d49af9caa959da3530c8e6a48ee0fb5a0d81201de
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.05.02.csv,600,b6c32f4e06a31175c1ab063caf6bc003eeb3d2c92a8a3d463971516516dbf955
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.05.03.csv,600,c5303060c5307e70453e55e18243e692071aeb6bcb7da0581e20f3ed30e497ea
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.05.04.csv,593,2569b27b9b04d0d2be889a40e2b3feb1889526c9ee44388f6053fba245ddfc9f
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.05.05.csv,600,d7ac2b410b9c8adb134163391420845c6813caa61b308e93d961305e31196045
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.05.06.csv,600,e33caa5dff8e25e9d6289b1662ef4ad910986aacfefa0e165166cc905bed93cc
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.05.07.csv,600,ce528b7a07ec0e29175c4398a5c01f29145e79974037243b51c877de3e2f2020
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.05.08.csv,601,0c1545f75b9da6af92a0d9cdebf4125ad5ab30e58486f1b8fbe8c509f325ac09
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.05.09.csv,604,29b1e540e9d74a11447c33b9d3028def5f428c0fe88cbfb4480f8b8e0e00abd7
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.05.10.csv,606,b931c51e745d51528104d316274ba01a603577f1cc0da5a9bd6d8a71a788d8bb
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.05.11.csv,599,5a84f42cef5758b7125d30c05b08be865e21ceda55571ce3c67180a083c2df6b
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.05.12.csv,599,7c1a33deed155244604978a3b23958cdec8e2d14706e34f5305cc44ba5ba0bd9
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.05.13.csv,600,bd16ba091d8bd18f129c7c0b9a8c6bfc44e2445d81d61a23da71f577c62373d2
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.05.14.csv,600,7d0b9d9d6f39c9b32e500a86e2d1af797a6e095d93e0ab0cf10e6bee55271da3
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.05.15.csv,600,de36cc183520ec9fabd8f8a4d86cb0b236c75c4345a3e4af12a367a869d62c94
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.05.16.csv,605,44fb2d3c340f7f5b159086d377598f91a9a592191f939f78331558005946e6dd
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.05.17.csv,605,daaef87ede66ba528cdb8dbc46a309a6f80959a7bf1b0b797555b4567406e55f
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.05.18.csv,598,8d9e27a7ba2b0629ea7175ea731ceb9bde4e2b228dd6b2e0bff225827859649f
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.05.19.csv,595,2b871ba7fea685682da904fb5d9bbc60435d4cc6db924443df413eede90e1c14
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.05.20.csv,594,7cbbbe4c081998752bc9ab2041526e26c8ce4f81306668058e190cc58954cdb0
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.05.21.csv,598,fd0d3de80e666bb978957c407178df0b26e336de03511a8f85f5a356ad8dac7b
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.05.22.csv,599,57ada512e374d606758509a8f7de46d928a170c0916d1698bd61516eaa03a21e
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.05.23.csv,600,63f4bc2fbee36f3424ea374bd3f2bd16e30f2ce7bb5310bc8d554b0c30028a55
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.05.24.csv,600,de02a65ad78df53a06a8436aaba5447539e7f3428feeddb7d088c1923207a167
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.05.25.csv,593,be467d9b444c7b91cc95fe1d4c464d3a1bc6fc06ec92cce3921e02b5916740cb
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.05.26.csv,595,870824a9637dfb477de6266dd63064fefcc03a07bc68a982ac288c14d6484f06
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.05.27.csv,595,2b289ac9fc19f14901ba61798677c905c279023082b8345c1183159424c5011d
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.05.28.csv,598,0e621643a946193e8497c6620b6d3d306aaa934d6a809da0676fe7578df6168a
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.05.29.csv,599,f60c76b1341d09eb2f1b8a47c229038c4038784c5f4906b1f12ce279107926d9
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.05.30.csv,600,b734a889360df8cbb69fe895f661189af68c75e98a2d3d2fff3d856a8ef9d040
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.05.31.csv,600,7bb587e136c149f4ebbdacf85096f0310bca8497fa70a196a0c2b4cf21b684c8
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.06.01.csv,592,253fb664a581218d2ddd767e851bd66709bc0c91b6f7d51ba33542bfd125fc53
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.06.02.csv,595,34bc40940d95d3d72b31526ea24022d7669b470583e755bd3ab4c11a20cf524c
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.06.03.csv,597,7d175cdd058c222db73db28d495117388c8f2e09de711c52dd2b004ff87f2788
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.06.04.csv,597,5413aeabf1ea7f91d66b9ff8e414502f418946d5dbdafe6cbd25e9ea25edc8c6
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.06.05.csv,599,ebb41437f0d79e090f7de937a3ec622c52952ba3c5e3153bb067398a64dcbf92
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.06.06.csv,600,fc43dd9da7175b5b20f8c2fdc6e35420fadf51109916028312a2c38806c619b1
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.06.07.csv,602,a0f8814f9b06c00d18a945af0242cd28913bd1b43c63ffa59c4c08a154e67fb4
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.06.08.csv,592,57c21064848cb7ed9367c9a17f9ad2c7f36c5e81f2ccf4199a341fa1ba9af14c
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.06.09.csv,595,f9fae02e8d815121294907260890cf98dc8699c1636b18c0cb31ebbbbf8a759f
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.06.10.csv,597,cc2ddc37f34b4ad78bf795d62c18effef2138c76a84508196423420a9aab0073
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.06.11.csv,599,ab793b3c2372a410cdfd3badd8f2937a51e85f83991e215fdaf8c98dd8d6e41b
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.06.12.csv,598,3266b12dd430e3f7ce4d0a36b00e3fbeec1639e26eac74af71ede5211d4278a3
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.06.13.csv,600,9c4ca4970d4b30ecbc4abd4c93efd7ba863c6948143b3738fce98c52acfa745d
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.06.14.csv,600,e62d01dc403de388dc88ee9a2e0f27fb1629897ddfb961779ca7239f8e2e1f77
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.06.15.csv,593,72420ea09f42aade3c48d5d5928a22c0b510f34c63ba650ec102ef6ec43e2ae4
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.06.16.csv,596,c6533fbf59b40c8c803e2d61bd5271b19f3af311a5c728fb2eaf919b690937d0
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.06.17.csv,595,3d488cb4910acdfd503bfa04a924fa1323ce8f66dd756b1b71de530ef2b772b1
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.06.18.csv,598,eea7c76633ea1927bf7161eec341857f861ae88a6ce6b254c3798d7a8a4f2da5
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.06.19.csv,599,c8cab7ef958e22685dd2a2fc5ed01af68e78dc44b64de4a9f1a1c5e3cf14f90a
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.06.20.csv,601,67a49ae2d07694cbec309e462bd23e15baabd8e9100a6214d9e7b16ba044aceb
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.06.21.csv,601,26680c5cc23c1d7ed96e0d6f90f2b66807ab7d2a232ea270d0d5247ecac42bd2
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.06.22.csv,594,7459242c66b6010a4aad697323de41051de54c257b5bdaa0f61f054343a9c358
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.06.23.csv,596,22d46e97b286d58f122cfd2ae58eb266231db7aa900756622951e9feb22012ea
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.06.24.csv,598,af42fa31f1b6b6cca0d8209c84708d2a751983aecfbc143e9057b1fc983f3f18
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.06.25.csv,597,ea56412cd185e9c0d0d5098aabdda774dfa4897bf093c8244f687a656b16acc9
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.06.26.csv,599,a93c30d4b7c3dda4158b2f1227e0cb58e41f04918c1909275108d08fe85f31cd
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.06.27.csv,600,061ced7ac2f2930619b15a72995ef656e8ac282bfc8115a41df2898a7bfaf744
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.06.28.csv,601,b8b9f35a16b9e6e257a4540c5449aa3bb8c62a3ab5b47510707c263226791c38
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.06.29.csv,593,b718f2906a25a4ddd9b2fbbc61907ed58ffbfbb4e9496ddbb3dc6cd11e7ac6fb
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.06.30.csv,595,8c2317c81d91e3aebfa8fc05d6912d3f13aad4733fe729d26612890f15ae4704
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.07.01.csv,597,3835c3fd7b4e90fe65b0b41273831e8a7e28ce911271dd3cdd579abee160b27c
inputs/pos/Commerce_01/POS_A/products/Commerce_01_POS_A_products_2025.07.02.csv,599,cb931df74c296b478d854fe0b826f7d5495b413613a2f173d4137b4a4dce993d
inputs/pos/Commerce_01/POS_A/voids/Commerce_01_POS_A_voids_2025.01.01.csv,501,2fb2767e7db2cc26a0f546b01f1cef19b7d332cf55f87c58956c32ec1cf205ee
inputs/pos/Commerce_01/POS_A/voids/Commerce_01_POS_A_voids_2025.01.02.csv,485,acf2bedca00695fd7e33031afe24a635fadf151c6c46bc851eff7442828b14ae
inputs/pos/Commerce_01/POS_A/voids/Commerce_01_POS_A_voids_2025.01.03.csv,478,867dde09006563526dc4a5cdb2d2b53619ed1d39413324e801484d99a80eb937
inputs/pos/Commerce_01/POS_A/voids/Commerce_01_POS_A_voids_2025.01.04.csv,498,946e8a01d51299e1d76e9adba4852b7f49a237630de5f20b52bbbcd7be381ed0
inputs/pos/Commerce_01/POS_A/voids/Commerce_01_POS_A_voids_2025.01.05.csv,499,2710b419a086c600908a64a61a528a06a2add3c34a5dd4e6214542375b5c15de
inputs/pos/Commerce_01/POS_A/voids/Commerce_01_POS_A_voids_2025.01.06.csv,489,54a8495052ee11d776f4525899cdcbc8b6970d27d4adaed418c7598ff895495c
inputs/pos/Commerce_01/POS_A/voids/Commerce_01_POS_A_voids_2025.01.07.csv,469,15a392bb77cc58fbd9ed27303f559753802c2e9774aa90962f91bc78e5f42c38
inputs/pos/Commerce_01/POS_A/voids/Commerce_01_POS_A_voids_2025.01.08.csv,487,29a86844d0f72ede6ac7acf71da6fcda792f2382d29f0520e6f0d14eea7401d7
inputs/pos/Commerce_01/POS_A/voids/Commerce_01_POS_A_voids_2025.01.09.csv,480,6c9a35953819860c3f2f062ea1254772a2ee8e5ffddd0fd85d23311dbea7daad
inputs/pos/Commerce_01/POS_A/voids/Commerce_01_POS_A_voids_2025.01.10.csv,456,4241edd224c962bc88c73bc0d11a1e3b295687c7b5c13bf30b277b23ac7611fa
inputs/pos/Commerce_01/POS_A/voids/Commerce_01_POS_A_voids_2025.01.11.csv,488,68003923e2313b4fed02447a496e8881d9c2d212cbd31c7cb39c1a85b48df509
inputs/pos/Commerce_01/POS_A/voids/Commerce_01_POS_A_voids_2025.01.12.csv,478,7d10c8b0066c9672a682c809190b3172ed1ef1c3c49b033d8a9a1796209e0d79
inputs/pos/Commerce_01/POS_A/voids/Commerce_01_POS_A_voids_2025.01.13.csv,472,1ade3e2a59949999a72719f83986dedc02fbcd751ecbf473118cbfb6851d02a6
inputs/pos/Commerce_01/POS_A/voids/Commerce_01_POS_A_voids_2025.01.14.csv,488,eed2d62c3ebe8b5c3905166eeacf5071373709deec81a19abe4ae216d0f84d41
inputs/pos/Commerce_01/POS_A/voids/Commerce_01_POS_A_voids_2025.01.15.csv,510,9d099ad0542cc3c170659a0c6c4f9103e68f3954192f704067dc9af87aae6a7a
inputs/pos/Commerce_01/POS_A/voids/Commerce_01_POS_A_voids_2025.01.16.csv,487,67df100168a040269cdf0e653aa54bf60e84ba63892a047e36ca227b27707432
inputs/pos/Commerce_01/POS_A/voids/Commerce_01_POS_A_voids_2025.01.17.csv,502,b20d297bd24d9263d0fdc533ca1884ac99bf195f0190f6ea28e086f7cb444017
inputs/pos/Commerce_01/POS_A/voids/Commerce_01_POS_A_voids_2025.01.18.csv,496,54afd4e9ae10d55cd3cf383d956058e776bed97a202616057efdc0eb9cb1d997
inputs/pos/Commerce_01/POS_A/voids/Commerce_01_POS_A_voids_2025.01.19.csv,498,f83394a3d7e2280bae12be48a27838f2909c306ab7fbff0d70a0ef4ee74b6724
inputs/pos/Commerce_01/POS_A/voids/Commerce_01_POS_A_voids_2025.01.20.csv,489,70ca8f7fbb2c13e5b1e071abb129cd8d9481e168223b5e051ccfd6fc5a707029
inputs/pos/Commerce_01/POS_A/voids/Commerce_01_POS_A_voids_2025.01.21.csv,513,b5c82b8412d39d82fadff7fdcb8f3c5ce21ce80ef8ffaf63d14ef1aba6405259
inputs/pos/Commerce_01/POS_A/voids/Commerce_01_POS_A_voids_2025.01.22.csv,485,58db1c8a0ccd611f3f3f7dbf3f69b470e1310fbe26942799ea03e0a2cff4e023
